noteId,Topic,Topic_Keywords
1869574165797167595,-1,-1_amp_deutschland_afd_handeln
1870405845407666409,3,3_video_zeigen_sehen_videos
1870830486198604074,1,1_israel_hamas_gaza_israelisch
1880266839764205655,-1,-1_amp_deutschland_afd_handeln
1867812236707672553,-1,-1_amp_deutschland_afd_handeln
1868294068859457973,1,1_israel_hamas_gaza_israelisch
1714680081644163182,-1,-1_amp_deutschland_afd_handeln
1787750643341447631,7,7_community_notes_tweet_note
1852292171879080064,1,1_israel_hamas_gaza_israelisch
1811813460902060533,2,2_russland_ukraine_ukrain_russisch
1861111317182193773,5,5_covid_impfung_corona_studie
1811506874677620847,-1,-1_amp_deutschland_afd_handeln
1815380545943056622,-1,-1_amp_deutschland_afd_handeln
1815392588184113542,-1,-1_amp_deutschland_afd_handeln
1815490798869500131,14,14_euro_milliarde_million_kosten
1830728917168103562,-1,-1_amp_deutschland_afd_handeln
1739563911106461778,15,15_climate_temperaturen_global_change
1721953641697882290,-1,-1_amp_deutschland_afd_handeln
1730174372348866728,1,1_israel_hamas_gaza_israelisch
1702360684866986035,7,7_community_notes_tweet_note
1781668344539545930,-1,-1_amp_deutschland_afd_handeln
1798330692951998528,-1,-1_amp_deutschland_afd_handeln
1800473943549087791,7,7_community_notes_tweet_note
1888985475869770140,-1,-1_amp_deutschland_afd_handeln
1690634981549146390,3,3_video_zeigen_sehen_videos
1690639456376668613,-1,-1_amp_deutschland_afd_handeln
1691205164823171548,-1,-1_amp_deutschland_afd_handeln
1694733409459822909,9,9_frau_khelif_biologisch_gender
1752690040046543097,-1,-1_amp_deutschland_afd_handeln
1779038857511498084,7,7_community_notes_tweet_note
1810897963230670915,7,7_community_notes_tweet_note
1827482783452668107,1,1_israel_hamas_gaza_israelisch
1834523668635857052,10,10_satire_account_offensichtlich_handeln
1686908167253344256,-1,-1_amp_deutschland_afd_handeln
1720565614115160510,1,1_israel_hamas_gaza_israelisch
1725098871599071352,0,0_post_kommentar_anmerkung_meinung
1888659950798356728,-1,-1_amp_deutschland_afd_handeln
1804794937394778168,15,15_climate_temperaturen_global_change
1811388104860713330,14,14_euro_milliarde_million_kosten
1828332531390775792,-1,-1_amp_deutschland_afd_handeln
1857418475276267995,-1,-1_amp_deutschland_afd_handeln
1857456396725551486,-1,-1_amp_deutschland_afd_handeln
1857466260214395284,1,1_israel_hamas_gaza_israelisch
1794374880562999489,-1,-1_amp_deutschland_afd_handeln
1762474320943562934,-1,-1_amp_deutschland_afd_handeln
1762505291625607515,-1,-1_amp_deutschland_afd_handeln
1762532639305568543,-1,-1_amp_deutschland_afd_handeln
1762612896838676657,-1,-1_amp_deutschland_afd_handeln
1762614132694462963,-1,-1_amp_deutschland_afd_handeln
1762869053767455138,-1,-1_amp_deutschland_afd_handeln
1763242370844278802,-1,-1_amp_deutschland_afd_handeln
1764936897124597814,-1,-1_amp_deutschland_afd_handeln
1765406208184222070,5,5_covid_impfung_corona_studie
1765407050727571500,5,5_covid_impfung_corona_studie
1770776798449573895,6,6_internet_art_stgb_grundgesetz
1771292627733774477,-1,-1_amp_deutschland_afd_handeln
1789979280023191941,-1,-1_amp_deutschland_afd_handeln
1798378794224378346,-1,-1_amp_deutschland_afd_handeln
1798379708444283212,-1,-1_amp_deutschland_afd_handeln
1829564425155596444,-1,-1_amp_deutschland_afd_handeln
1871208235039862982,11,11_auto_tesla_verbrenner_fahrzeug
1871653849326404043,3,3_video_zeigen_sehen_videos
1874494778978795791,10,10_satire_account_offensichtlich_handeln
1883908724584018160,8,8_foto_bild_fake_bergamo
1883909066566537700,8,8_foto_bild_fake_bergamo
1883920860320346322,8,8_foto_bild_fake_bergamo
1884324338578719083,4,4_politisch_polizei_politiker_politik
1885010913172107688,8,8_foto_bild_fake_bergamo
1885011820789821682,3,3_video_zeigen_sehen_videos
1886110529904586972,8,8_foto_bild_fake_bergamo
1887146192267624803,-1,-1_amp_deutschland_afd_handeln
1892295364818194731,-1,-1_amp_deutschland_afd_handeln
1814337875791557135,2,2_russland_ukraine_ukrain_russisch
1862190288976191667,-1,-1_amp_deutschland_afd_handeln
1712004535848255611,-1,-1_amp_deutschland_afd_handeln
1712006869751923085,1,1_israel_hamas_gaza_israelisch
1712009285503197546,1,1_israel_hamas_gaza_israelisch
1713895881085186340,-1,-1_amp_deutschland_afd_handeln
1746487270947918252,1,1_israel_hamas_gaza_israelisch
1758422602702368781,12,12_migration_migrant_migrationshintergrund_illegal
1720857883313627222,1,1_israel_hamas_gaza_israelisch
1852406562137965008,8,8_foto_bild_fake_bergamo
1716134418841055715,0,0_post_kommentar_anmerkung_meinung
1758220700777648619,-1,-1_amp_deutschland_afd_handeln
1805167176216662423,-1,-1_amp_deutschland_afd_handeln
1847182333079900669,-1,-1_amp_deutschland_afd_handeln
1851177617740722229,14,14_euro_milliarde_million_kosten
1679168338897825793,0,0_post_kommentar_anmerkung_meinung
1684831024100839424,-1,-1_amp_deutschland_afd_handeln
1679616965122326528,-1,-1_amp_deutschland_afd_handeln
1741326532516122681,-1,-1_amp_deutschland_afd_handeln
1741329096901029937,0,0_post_kommentar_anmerkung_meinung
1756149490333966703,2,2_russland_ukraine_ukrain_russisch
1673068125858803713,2,2_russland_ukraine_ukrain_russisch
1674462842374828038,-1,-1_amp_deutschland_afd_handeln
1678409604131090433,10,10_satire_account_offensichtlich_handeln
1678718607805612032,-1,-1_amp_deutschland_afd_handeln
1680464230850371584,-1,-1_amp_deutschland_afd_handeln
1680885143668441088,11,11_auto_tesla_verbrenner_fahrzeug
1680889680957505538,8,8_foto_bild_fake_bergamo
1696381765860896796,-1,-1_amp_deutschland_afd_handeln
1706930750019260487,0,0_post_kommentar_anmerkung_meinung
1718959172660736330,0,0_post_kommentar_anmerkung_meinung
1729968074974019734,0,0_post_kommentar_anmerkung_meinung
1731981628157698558,-1,-1_amp_deutschland_afd_handeln
1759192528274776087,7,7_community_notes_tweet_note
1804986578043023747,-1,-1_amp_deutschland_afd_handeln
1805170433374769584,-1,-1_amp_deutschland_afd_handeln
1808831315195683142,-1,-1_amp_deutschland_afd_handeln
1853713531079721394,2,2_russland_ukraine_ukrain_russisch
1853792222270886097,-1,-1_amp_deutschland_afd_handeln
1860312509804101860,-1,-1_amp_deutschland_afd_handeln
1861891256336724450,-1,-1_amp_deutschland_afd_handeln
1875601513248141615,-1,-1_amp_deutschland_afd_handeln
1885681114968440853,4,4_politisch_polizei_politiker_politik
1891543161421389886,-1,-1_amp_deutschland_afd_handeln
1756301610236494173,6,6_internet_art_stgb_grundgesetz
1847520490354536469,0,0_post_kommentar_anmerkung_meinung
1886171479433195672,-1,-1_amp_deutschland_afd_handeln
1877454014167887926,-1,-1_amp_deutschland_afd_handeln
1812662051736576284,-1,-1_amp_deutschland_afd_handeln
1814439460706148400,10,10_satire_account_offensichtlich_handeln
1732750563052294167,6,6_internet_art_stgb_grundgesetz
1782136601633538222,-1,-1_amp_deutschland_afd_handeln
1806455193816445103,-1,-1_amp_deutschland_afd_handeln
1884153822878065031,14,14_euro_milliarde_million_kosten
1816831724896112981,12,12_migration_migrant_migrationshintergrund_illegal
1829557774600351899,-1,-1_amp_deutschland_afd_handeln
1690436376045424888,-1,-1_amp_deutschland_afd_handeln
1694932891564724682,0,0_post_kommentar_anmerkung_meinung
1695515809429258611,9,9_frau_khelif_biologisch_gender
1696242602503282962,0,0_post_kommentar_anmerkung_meinung
1696385262056529994,0,0_post_kommentar_anmerkung_meinung
1696439888042725861,0,0_post_kommentar_anmerkung_meinung
1696776523380879779,0,0_post_kommentar_anmerkung_meinung
1696908680753447106,-1,-1_amp_deutschland_afd_handeln
1697114747781447727,10,10_satire_account_offensichtlich_handeln
1701163959481450519,-1,-1_amp_deutschland_afd_handeln
1739660920698048599,9,9_frau_khelif_biologisch_gender
1891510825183314199,-1,-1_amp_deutschland_afd_handeln
1703709683268079673,9,9_frau_khelif_biologisch_gender
1832114274086613120,9,9_frau_khelif_biologisch_gender
1780346772922990809,-1,-1_amp_deutschland_afd_handeln
1682357214298664961,-1,-1_amp_deutschland_afd_handeln
1685162418849079296,-1,-1_amp_deutschland_afd_handeln
1686698485809111040,5,5_covid_impfung_corona_studie
1686773770625708032,-1,-1_amp_deutschland_afd_handeln
1686777324904103943,8,8_foto_bild_fake_bergamo
1686834662549692416,3,3_video_zeigen_sehen_videos
1687073511964065792,-1,-1_amp_deutschland_afd_handeln
1687098185548972032,0,0_post_kommentar_anmerkung_meinung
1690067770510025212,5,5_covid_impfung_corona_studie
1690993114373095836,8,8_foto_bild_fake_bergamo
1691054322673471509,10,10_satire_account_offensichtlich_handeln
1691426706265899473,0,0_post_kommentar_anmerkung_meinung
1691741789063901634,12,12_migration_migrant_migrationshintergrund_illegal
1693141822564921589,-1,-1_amp_deutschland_afd_handeln
1693627181262320119,-1,-1_amp_deutschland_afd_handeln
1694055394660721037,-1,-1_amp_deutschland_afd_handeln
1694214219086934248,13,13_land_landtag_afd_geschaeftsordnung
1697149784618832107,-1,-1_amp_deutschland_afd_handeln
1697219857446588516,-1,-1_amp_deutschland_afd_handeln
1698793741228622226,-1,-1_amp_deutschland_afd_handeln
1702396178707468574,8,8_foto_bild_fake_bergamo
1708408937412775941,-1,-1_amp_deutschland_afd_handeln
1717643314944520242,-1,-1_amp_deutschland_afd_handeln
1718175936506450121,0,0_post_kommentar_anmerkung_meinung
1721247653877490101,0,0_post_kommentar_anmerkung_meinung
1729521868414091609,10,10_satire_account_offensichtlich_handeln
1729598965144772925,-1,-1_amp_deutschland_afd_handeln
1730823384831844542,16,16_joke_don_that_mem
1731924501116412180,4,4_politisch_polizei_politiker_politik
1735237086280655342,-1,-1_amp_deutschland_afd_handeln
1735903681621443025,0,0_post_kommentar_anmerkung_meinung
1740475620054724846,8,8_foto_bild_fake_bergamo
1740854901696090293,8,8_foto_bild_fake_bergamo
1741942751984283815,-1,-1_amp_deutschland_afd_handeln
1743199257048301777,0,0_post_kommentar_anmerkung_meinung
1744343156303303058,4,4_politisch_polizei_politiker_politik
1746050748775862770,0,0_post_kommentar_anmerkung_meinung
1746581562907299968,-1,-1_amp_deutschland_afd_handeln
1746921004708897148,0,0_post_kommentar_anmerkung_meinung
1749848437464424765,-1,-1_amp_deutschland_afd_handeln
1755539596467752977,0,0_post_kommentar_anmerkung_meinung
1758837288945992103,10,10_satire_account_offensichtlich_handeln
1772508342092476677,-1,-1_amp_deutschland_afd_handeln
1776353797737976270,10,10_satire_account_offensichtlich_handeln
1779869149776232626,-1,-1_amp_deutschland_afd_handeln
1789715829526761866,0,0_post_kommentar_anmerkung_meinung
1796513077258510710,-1,-1_amp_deutschland_afd_handeln
1806010697790489041,0,0_post_kommentar_anmerkung_meinung
1826179100198797776,-1,-1_amp_deutschland_afd_handeln
1846111233889448388,-1,-1_amp_deutschland_afd_handeln
1857314315646206357,-1,-1_amp_deutschland_afd_handeln
1858936676967407997,-1,-1_amp_deutschland_afd_handeln
1866039296475410669,-1,-1_amp_deutschland_afd_handeln
1869116782763499592,-1,-1_amp_deutschland_afd_handeln
1870104937499103490,-1,-1_amp_deutschland_afd_handeln
1879243574455222311,0,0_post_kommentar_anmerkung_meinung
1881319220056662032,0,0_post_kommentar_anmerkung_meinung
1882165255238799821,-1,-1_amp_deutschland_afd_handeln
1882670252397666634,-1,-1_amp_deutschland_afd_handeln
1887066413778493570,6,6_internet_art_stgb_grundgesetz
1889271630137831439,-1,-1_amp_deutschland_afd_handeln
1892560833768501710,0,0_post_kommentar_anmerkung_meinung
1795767539286393015,-1,-1_amp_deutschland_afd_handeln
1795888770450956667,-1,-1_amp_deutschland_afd_handeln
1796700106449735921,1,1_israel_hamas_gaza_israelisch
1796700863156605015,1,1_israel_hamas_gaza_israelisch
1796701402502242421,1,1_israel_hamas_gaza_israelisch
1796701820007424079,1,1_israel_hamas_gaza_israelisch
1807190387167293627,-1,-1_amp_deutschland_afd_handeln
1857414556332507552,-1,-1_amp_deutschland_afd_handeln
1675075391709405184,12,12_migration_migrant_migrationshintergrund_illegal
1676225542712852481,1,1_israel_hamas_gaza_israelisch
1676509536176201729,2,2_russland_ukraine_ukrain_russisch
1676517134720008192,2,2_russland_ukraine_ukrain_russisch
1676856149901991937,4,4_politisch_polizei_politiker_politik
1676864873848864771,-1,-1_amp_deutschland_afd_handeln
1676869755502772225,-1,-1_amp_deutschland_afd_handeln
1869091698653167798,-1,-1_amp_deutschland_afd_handeln
1869091942996267271,-1,-1_amp_deutschland_afd_handeln
1706177635238150289,3,3_video_zeigen_sehen_videos
1841468570447790198,0,0_post_kommentar_anmerkung_meinung
1888601488982675661,14,14_euro_milliarde_million_kosten
1682443897597841416,-1,-1_amp_deutschland_afd_handeln
1682449132403806210,-1,-1_amp_deutschland_afd_handeln
1728473176777052213,0,0_post_kommentar_anmerkung_meinung
1732717320277987462,-1,-1_amp_deutschland_afd_handeln
1733548794308948022,-1,-1_amp_deutschland_afd_handeln
1694665492001169648,-1,-1_amp_deutschland_afd_handeln
1841000410623943046,-1,-1_amp_deutschland_afd_handeln
1841173116208164882,-1,-1_amp_deutschland_afd_handeln
1841173671571787953,-1,-1_amp_deutschland_afd_handeln
1721603298543743199,-1,-1_amp_deutschland_afd_handeln
1688193354691932606,-1,-1_amp_deutschland_afd_handeln
1765417744529326411,14,14_euro_milliarde_million_kosten
1741439599543566493,0,0_post_kommentar_anmerkung_meinung
1682743786961530881,-1,-1_amp_deutschland_afd_handeln
1688690675397648512,-1,-1_amp_deutschland_afd_handeln
1688998731994063201,14,14_euro_milliarde_million_kosten
1691040503347679621,4,4_politisch_polizei_politiker_politik
1692299735187489123,-1,-1_amp_deutschland_afd_handeln
1718606081570546130,-1,-1_amp_deutschland_afd_handeln
1722405205713535016,-1,-1_amp_deutschland_afd_handeln
1722626046644883798,4,4_politisch_polizei_politiker_politik
1722985065460715945,-1,-1_amp_deutschland_afd_handeln
1725516762865643982,-1,-1_amp_deutschland_afd_handeln
1725610932724728310,4,4_politisch_polizei_politiker_politik
1726720678395801989,-1,-1_amp_deutschland_afd_handeln
1727040958129144153,9,9_frau_khelif_biologisch_gender
1734590097570299978,6,6_internet_art_stgb_grundgesetz
1738300074902295019,8,8_foto_bild_fake_bergamo
1749950252071698835,-1,-1_amp_deutschland_afd_handeln
1756855885219958874,-1,-1_amp_deutschland_afd_handeln
1758112303679930462,-1,-1_amp_deutschland_afd_handeln
1758167019134873601,-1,-1_amp_deutschland_afd_handeln
1816787336237101500,-1,-1_amp_deutschland_afd_handeln
1817191247343222866,-1,-1_amp_deutschland_afd_handeln
1817226787396477381,-1,-1_amp_deutschland_afd_handeln
1826259840471068842,-1,-1_amp_deutschland_afd_handeln
1858205993538290075,-1,-1_amp_deutschland_afd_handeln
1878513970958475772,-1,-1_amp_deutschland_afd_handeln
1881434381396398514,-1,-1_amp_deutschland_afd_handeln
1885344366132121913,-1,-1_amp_deutschland_afd_handeln
1885817071084212688,-1,-1_amp_deutschland_afd_handeln
1892986860919783656,7,7_community_notes_tweet_note
1710938579529064502,1,1_israel_hamas_gaza_israelisch
1712910330140000767,-1,-1_amp_deutschland_afd_handeln
1776703104307630112,-1,-1_amp_deutschland_afd_handeln
1713951351435075926,11,11_auto_tesla_verbrenner_fahrzeug
1714930812108276153,-1,-1_amp_deutschland_afd_handeln
1715641485314371944,-1,-1_amp_deutschland_afd_handeln
1722255888608850044,-1,-1_amp_deutschland_afd_handeln
1726355129484419216,1,1_israel_hamas_gaza_israelisch
1741080258869158114,-1,-1_amp_deutschland_afd_handeln
1778797627905069566,11,11_auto_tesla_verbrenner_fahrzeug
1784125722979684862,11,11_auto_tesla_verbrenner_fahrzeug
1788956982231056680,-1,-1_amp_deutschland_afd_handeln
1843593704398844032,-1,-1_amp_deutschland_afd_handeln
1879142420538880390,-1,-1_amp_deutschland_afd_handeln
1694771630910624076,7,7_community_notes_tweet_note
1691935466361131215,-1,-1_amp_deutschland_afd_handeln
1841795642139533573,-1,-1_amp_deutschland_afd_handeln
1848648240226300094,7,7_community_notes_tweet_note
1850092225016791369,-1,-1_amp_deutschland_afd_handeln
1850154998551728288,3,3_video_zeigen_sehen_videos
1860800278423073148,9,9_frau_khelif_biologisch_gender
1862826452275667172,-1,-1_amp_deutschland_afd_handeln
1863924875749953744,4,4_politisch_polizei_politiker_politik
1869322687039803453,-1,-1_amp_deutschland_afd_handeln
1884000160465969516,6,6_internet_art_stgb_grundgesetz
1884276928665755697,6,6_internet_art_stgb_grundgesetz
1886019960155296208,7,7_community_notes_tweet_note
1890057913739186495,10,10_satire_account_offensichtlich_handeln
1891436033209667698,-1,-1_amp_deutschland_afd_handeln
1892154120162693281,10,10_satire_account_offensichtlich_handeln
1711474736771854488,1,1_israel_hamas_gaza_israelisch
1637615872121483264,16,16_joke_don_that_mem
1778030499463602360,1,1_israel_hamas_gaza_israelisch
1797542327793123771,1,1_israel_hamas_gaza_israelisch
1676192143113633792,1,1_israel_hamas_gaza_israelisch
1676195020850724867,1,1_israel_hamas_gaza_israelisch
1679004362222215168,-1,-1_amp_deutschland_afd_handeln
1695319491461157291,8,8_foto_bild_fake_bergamo
1699377214880358592,1,1_israel_hamas_gaza_israelisch
1711412833013903563,-1,-1_amp_deutschland_afd_handeln
1711416460080283726,-1,-1_amp_deutschland_afd_handeln
1714582240586289515,1,1_israel_hamas_gaza_israelisch
1722185654648398009,-1,-1_amp_deutschland_afd_handeln
1724707011630178561,-1,-1_amp_deutschland_afd_handeln
1759846811152289804,-1,-1_amp_deutschland_afd_handeln
1779402556726210958,3,3_video_zeigen_sehen_videos
1787039715427827984,4,4_politisch_polizei_politiker_politik
1802929008943751580,1,1_israel_hamas_gaza_israelisch
1802929820046701048,1,1_israel_hamas_gaza_israelisch
1802930948796710936,1,1_israel_hamas_gaza_israelisch
1810671961900478772,-1,-1_amp_deutschland_afd_handeln
1829537055065407719,1,1_israel_hamas_gaza_israelisch
1830524660112306429,3,3_video_zeigen_sehen_videos
1830526928660435111,3,3_video_zeigen_sehen_videos
1830549303317684535,3,3_video_zeigen_sehen_videos
1847251563880030263,-1,-1_amp_deutschland_afd_handeln
1851592741672649127,3,3_video_zeigen_sehen_videos
1863724322008842296,-1,-1_amp_deutschland_afd_handeln
1893257291698258042,-1,-1_amp_deutschland_afd_handeln
1759698590086131752,2,2_russland_ukraine_ukrain_russisch
1832362322922193193,6,6_internet_art_stgb_grundgesetz
1744321030452023412,-1,-1_amp_deutschland_afd_handeln
1746205283884425244,-1,-1_amp_deutschland_afd_handeln
1729257740504089071,13,13_land_landtag_afd_geschaeftsordnung
1739923190988657061,-1,-1_amp_deutschland_afd_handeln
1876794743192969260,11,11_auto_tesla_verbrenner_fahrzeug
1877039768556433729,-1,-1_amp_deutschland_afd_handeln
1878139314263224715,7,7_community_notes_tweet_note
1879890920071467070,-1,-1_amp_deutschland_afd_handeln
1879895956683997529,-1,-1_amp_deutschland_afd_handeln
1881522366741709261,-1,-1_amp_deutschland_afd_handeln
1688549506076340269,-1,-1_amp_deutschland_afd_handeln
1692063005884760224,-1,-1_amp_deutschland_afd_handeln
1712729363408474463,10,10_satire_account_offensichtlich_handeln
1725945429525680231,6,6_internet_art_stgb_grundgesetz
1728711393094857159,3,3_video_zeigen_sehen_videos
1770756201610981625,2,2_russland_ukraine_ukrain_russisch
1775145390418850119,11,11_auto_tesla_verbrenner_fahrzeug
1780890957493199278,3,3_video_zeigen_sehen_videos
1799928692619014229,-1,-1_amp_deutschland_afd_handeln
1818162836096393571,-1,-1_amp_deutschland_afd_handeln
1823248256991625542,3,3_video_zeigen_sehen_videos
1843205148505423895,3,3_video_zeigen_sehen_videos
1843973739383316580,3,3_video_zeigen_sehen_videos
1854085565903233394,-1,-1_amp_deutschland_afd_handeln
1854790016100094192,1,1_israel_hamas_gaza_israelisch
1855246972111724557,-1,-1_amp_deutschland_afd_handeln
1858425385504972817,3,3_video_zeigen_sehen_videos
1878439465292800447,3,3_video_zeigen_sehen_videos
1878718141439648255,-1,-1_amp_deutschland_afd_handeln
1892489699840626820,-1,-1_amp_deutschland_afd_handeln
1892856449224560986,-1,-1_amp_deutschland_afd_handeln
1749365298157756826,-1,-1_amp_deutschland_afd_handeln
1746236521315705287,15,15_climate_temperaturen_global_change
1817886250465919355,0,0_post_kommentar_anmerkung_meinung
1803793352778748355,2,2_russland_ukraine_ukrain_russisch
1812324749021708589,0,0_post_kommentar_anmerkung_meinung
1669302177896996865,0,0_post_kommentar_anmerkung_meinung
1761394981808316499,-1,-1_amp_deutschland_afd_handeln
1801916797601378811,-1,-1_amp_deutschland_afd_handeln
1847596731007205819,5,5_covid_impfung_corona_studie
1870555386035810801,1,1_israel_hamas_gaza_israelisch
1838438939184468469,-1,-1_amp_deutschland_afd_handeln
1881627813490364700,7,7_community_notes_tweet_note
1754360425423020234,0,0_post_kommentar_anmerkung_meinung
1802295557790031886,-1,-1_amp_deutschland_afd_handeln
1805023931251995038,2,2_russland_ukraine_ukrain_russisch
1800231819624812929,3,3_video_zeigen_sehen_videos
1800475257142165772,-1,-1_amp_deutschland_afd_handeln
1800527530811593171,1,1_israel_hamas_gaza_israelisch
1808495980360212632,-1,-1_amp_deutschland_afd_handeln
1824906360804508117,-1,-1_amp_deutschland_afd_handeln
1801184399477592560,9,9_frau_khelif_biologisch_gender
1803569417835463021,-1,-1_amp_deutschland_afd_handeln
1849336086352244907,-1,-1_amp_deutschland_afd_handeln
1858141525093347577,-1,-1_amp_deutschland_afd_handeln
1862114210702123110,-1,-1_amp_deutschland_afd_handeln
1862148225383198977,-1,-1_amp_deutschland_afd_handeln
1873356750063088007,-1,-1_amp_deutschland_afd_handeln
1885033387020206557,4,4_politisch_polizei_politiker_politik
1888361471022903724,4,4_politisch_polizei_politiker_politik
1876324075569664000,-1,-1_amp_deutschland_afd_handeln
1847824430703034880,2,2_russland_ukraine_ukrain_russisch
1746289235647230317,10,10_satire_account_offensichtlich_handeln
1763719638049771575,0,0_post_kommentar_anmerkung_meinung
1773400671322059211,0,0_post_kommentar_anmerkung_meinung
1839305688645853357,-1,-1_amp_deutschland_afd_handeln
1774590352172744765,-1,-1_amp_deutschland_afd_handeln
1808871164430766126,-1,-1_amp_deutschland_afd_handeln
1878363856579268670,10,10_satire_account_offensichtlich_handeln
1844514030620213291,-1,-1_amp_deutschland_afd_handeln
1839869996555436087,-1,-1_amp_deutschland_afd_handeln
1719131236000542980,-1,-1_amp_deutschland_afd_handeln
1748040929535983662,5,5_covid_impfung_corona_studie
1755253375342432717,1,1_israel_hamas_gaza_israelisch
1777297356767068228,7,7_community_notes_tweet_note
1811217819415249038,16,16_joke_don_that_mem
1877999471205724425,0,0_post_kommentar_anmerkung_meinung
1758223319063486753,16,16_joke_don_that_mem
1826264719155404802,6,6_internet_art_stgb_grundgesetz
1792561809091621290,1,1_israel_hamas_gaza_israelisch
1798403108386603251,-1,-1_amp_deutschland_afd_handeln
1798403737028866409,-1,-1_amp_deutschland_afd_handeln
1696552178486575392,-1,-1_amp_deutschland_afd_handeln
1696553653308641525,-1,-1_amp_deutschland_afd_handeln
1697571112379461794,-1,-1_amp_deutschland_afd_handeln
1697829180438683847,7,7_community_notes_tweet_note
1744746798873219204,-1,-1_amp_deutschland_afd_handeln
1791110792995123271,3,3_video_zeigen_sehen_videos
1821178303673208938,2,2_russland_ukraine_ukrain_russisch
1878410130833711324,3,3_video_zeigen_sehen_videos
1754733168257532370,3,3_video_zeigen_sehen_videos
1756185252400132134,-1,-1_amp_deutschland_afd_handeln
1756197697604689958,-1,-1_amp_deutschland_afd_handeln
1759997052765769798,-1,-1_amp_deutschland_afd_handeln
1761791696847725042,11,11_auto_tesla_verbrenner_fahrzeug
1762353648703541360,-1,-1_amp_deutschland_afd_handeln
1765374695271018986,-1,-1_amp_deutschland_afd_handeln
1765494045915091408,2,2_russland_ukraine_ukrain_russisch
1770692897458757717,12,12_migration_migrant_migrationshintergrund_illegal
1793933046455914716,3,3_video_zeigen_sehen_videos
1842237634015281546,0,0_post_kommentar_anmerkung_meinung
1741495260847509558,0,0_post_kommentar_anmerkung_meinung
1850259835075649697,3,3_video_zeigen_sehen_videos
1877092521270206576,-1,-1_amp_deutschland_afd_handeln
1735414793513689095,16,16_joke_don_that_mem
1861263332046483880,16,16_joke_don_that_mem
1794320376459092187,0,0_post_kommentar_anmerkung_meinung
1874142759017209876,-1,-1_amp_deutschland_afd_handeln
1829150269189287985,-1,-1_amp_deutschland_afd_handeln
1726609193304555880,-1,-1_amp_deutschland_afd_handeln
1727700658814414913,0,0_post_kommentar_anmerkung_meinung
1699085170924773629,16,16_joke_don_that_mem
1699450350640787465,16,16_joke_don_that_mem
1761468658197340523,-1,-1_amp_deutschland_afd_handeln
1771144309321977964,-1,-1_amp_deutschland_afd_handeln
1774759934703309063,-1,-1_amp_deutschland_afd_handeln
1852347845027753999,13,13_land_landtag_afd_geschaeftsordnung
1866843389993312642,-1,-1_amp_deutschland_afd_handeln
1873001414126927979,-1,-1_amp_deutschland_afd_handeln
1731744329473966453,-1,-1_amp_deutschland_afd_handeln
1729455592610083237,-1,-1_amp_deutschland_afd_handeln
1732764198394822686,-1,-1_amp_deutschland_afd_handeln
1775188409020993744,5,5_covid_impfung_corona_studie
1796668752416666066,3,3_video_zeigen_sehen_videos
1812903037939130860,-1,-1_amp_deutschland_afd_handeln
1813957575882252779,-1,-1_amp_deutschland_afd_handeln
1817504025463456219,0,0_post_kommentar_anmerkung_meinung
1751234535897829794,-1,-1_amp_deutschland_afd_handeln
1844647534616010965,1,1_israel_hamas_gaza_israelisch
1863868772089745919,-1,-1_amp_deutschland_afd_handeln
1864360444066230347,-1,-1_amp_deutschland_afd_handeln
1865309566319354229,1,1_israel_hamas_gaza_israelisch
1872627194725380247,1,1_israel_hamas_gaza_israelisch
1710531982948549035,-1,-1_amp_deutschland_afd_handeln
1756651005381378396,1,1_israel_hamas_gaza_israelisch
1766025520393638394,0,0_post_kommentar_anmerkung_meinung
1837750859553259765,3,3_video_zeigen_sehen_videos
1837774108823630180,3,3_video_zeigen_sehen_videos
1837775071286354184,3,3_video_zeigen_sehen_videos
1837778160160583684,3,3_video_zeigen_sehen_videos
1838112983462871097,3,3_video_zeigen_sehen_videos
1845803015560667155,1,1_israel_hamas_gaza_israelisch
1888524196151447842,3,3_video_zeigen_sehen_videos
1890429865855254710,-1,-1_amp_deutschland_afd_handeln
1739588460648751137,3,3_video_zeigen_sehen_videos
1789534706028925032,11,11_auto_tesla_verbrenner_fahrzeug
1814685707102781910,1,1_israel_hamas_gaza_israelisch
1694947094522404924,-1,-1_amp_deutschland_afd_handeln
1876758268976251245,-1,-1_amp_deutschland_afd_handeln
1877285846149185829,-1,-1_amp_deutschland_afd_handeln
1805863542710538674,-1,-1_amp_deutschland_afd_handeln
1757394195130601680,4,4_politisch_polizei_politiker_politik
1818031065149362251,1,1_israel_hamas_gaza_israelisch
1818690538150707504,1,1_israel_hamas_gaza_israelisch
1874947958614925625,1,1_israel_hamas_gaza_israelisch
1733420484232941616,-1,-1_amp_deutschland_afd_handeln
1744348461498044876,-1,-1_amp_deutschland_afd_handeln
1752453261380976863,4,4_politisch_polizei_politiker_politik
1766784861157687539,-1,-1_amp_deutschland_afd_handeln
1738141094674596020,1,1_israel_hamas_gaza_israelisch
1780661900897874066,-1,-1_amp_deutschland_afd_handeln
1717603191531950588,5,5_covid_impfung_corona_studie
1717604358060151018,5,5_covid_impfung_corona_studie
1717648288852169081,-1,-1_amp_deutschland_afd_handeln
1724105228419580097,-1,-1_amp_deutschland_afd_handeln
1724352251341221951,-1,-1_amp_deutschland_afd_handeln
1696524885130977540,2,2_russland_ukraine_ukrain_russisch
1768937177965117512,1,1_israel_hamas_gaza_israelisch
